1, private, regions_unexplored:alpha_grove, MONSTER, minecraft:spider, 80, 4, 4
115, private, regions_unexplored:baobab_savanna, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
116, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:sheep, 12, 4, 4
117, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:pig, 10, 4, 4
118, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:chicken, 10, 4, 4
119, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:cow, 8, 4, 4
120, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:horse, 5, 2, 6
121, private, regions_unexplored:baobab_savanna, CREATURE, minecraft:donkey, 5, 1, 3
122, private, regions_unexplored:baobab_savanna, AMBIENT, minecraft:bat, 10, 8, 8
123, private, regions_unexplored:baobab_savanna, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
124, private, regions_unexplored:baobab_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
125, private, regions_unexplored:barley_fields, MONSTER, minecraft:spider, 80, 4, 4
126, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie, 80, 4, 4
127, private, regions_unexplored:barley_fields, MONSTER, minecraft:zombie_villager, 5, 1, 1
128, private, regions_unexplored:barley_fields, MONSTER, minecraft:skeleton, 80, 4, 4
129, private, regions_unexplored:barley_fields, MONSTER, minecraft:creeper, 80, 4, 4
130, private, regions_unexplored:barley_fields, MONSTER, minecraft:slime, 80, 4, 4
131, private, regions_unexplored:barley_fields, MONSTER, minecraft:enderman, 10, 1, 4
132, private, regions_unexplored:barley_fields, MONSTER, minecraft:witch, 5, 1, 1
133, private, regions_unexplored:barley_fields, MONSTER, graveyard:nightmare, 10, 1, 1
134, private, regions_unexplored:barley_fields, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
135, private, regions_unexplored:barley_fields, CREATURE, minecraft:sheep, 12, 4, 4
136, private, regions_unexplored:barley_fields, CREATURE, minecraft:pig, 10, 4, 4
137, private, regions_unexplored:barley_fields, CREATURE, minecraft:chicken, 10, 4, 4
138, private, regions_unexplored:barley_fields, CREATURE, minecraft:cow, 8, 4, 4
139, private, regions_unexplored:barley_fields, CREATURE, minecraft:horse, 5, 2, 6
140, private, regions_unexplored:barley_fields, CREATURE, minecraft:donkey, 5, 1, 3
141, private, regions_unexplored:barley_fields, AMBIENT, minecraft:bat, 10, 8, 8
142, private, regions_unexplored:barley_fields, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
143, private, regions_unexplored:barley_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
144, nether, minecraft:basalt_deltas, MONSTER, minecraft:ghast, 40, 1, 1
145, nether, minecraft:basalt_deltas, MONSTER, minecraft:magma_cube, 80, 2, 5
146, nether, minecraft:basalt_deltas, MONSTER, minecraft:zombified_piglin, 5, 1, 4
147, nether, minecraft:basalt_deltas, CREATURE, minecraft:strider, 60, 1, 2
148, swamp, regions_unexplored:bayou, MONSTER, minecraft:spider, 80, 4, 4
149, swamp, regions_unexplored:bayou, MONSTER, minecraft:zombie, 80, 4, 4
150, swamp, regions_unexplored:bayou, MONSTER, minecraft:zombie_villager, 5, 1, 1
151, swamp, regions_unexplored:bayou, MONSTER, minecraft:skeleton, 80, 4, 4
152, swamp, regions_unexplored:bayou, MONSTER, minecraft:creeper, 80, 4, 4
153, swamp, regions_unexplored:bayou, MONSTER, minecraft:slime, 80, 4, 4
154, swamp, regions_unexplored:bayou, MONSTER, minecraft:enderman, 10, 1, 4
155, swamp, regions_unexplored:bayou, MONSTER, minecraft:witch, 5, 1, 1
156, swamp, regions_unexplored:bayou, MONSTER, minecraft:slime, 5, 1, 1
157, swamp, regions_unexplored:bayou, MONSTER, graveyard:ghoul, 25, 2, 5
158, swamp, regions_unexplored:bayou, MONSTER, graveyard:nightmare, 10, 1, 1
159, swamp, regions_unexplored:bayou, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
160, swamp, regions_unexplored:bayou, CREATURE, minecraft:sheep, 12, 4, 4
161, swamp, regions_unexplored:bayou, CREATURE, minecraft:pig, 10, 4, 4
162, swamp, regions_unexplored:bayou, CREATURE, minecraft:chicken, 10, 4, 4
163, swamp, regions_unexplored:bayou, CREATURE, minecraft:cow, 8, 4, 4
164, swamp, regions_unexplored:bayou, CREATURE, uselessreptile:wyvern, 5, 1, 1
165, swamp, regions_unexplored:bayou, AMBIENT, minecraft:bat, 10, 8, 8
166, swamp, regions_unexplored:bayou, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
167, swamp, regions_unexplored:bayou, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
168, beach, minecraft:beach, MONSTER, minecraft:spider, 80, 4, 4
169, beach, minecraft:beach, MONSTER, minecraft:zombie, 80, 4, 4
170, beach, minecraft:beach, MONSTER, minecraft:zombie_villager, 5, 1, 1
171, beach, minecraft:beach, MONSTER, minecraft:skeleton, 80, 4, 4
172, beach, minecraft:beach, MONSTER, minecraft:creeper, 80, 4, 4
173, beach, minecraft:beach, MONSTER, minecraft:slime, 80, 4, 4
174, beach, minecraft:beach, MONSTER, minecraft:enderman, 10, 1, 4
175, beach, minecraft:beach, MONSTER, minecraft:witch, 5, 1, 1
176, beach, minecraft:beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
177, beach, minecraft:beach, CREATURE, minecraft:turtle, 5, 2, 5
178, beach, minecraft:beach, CREATURE, varietyaquatic:crab, 50, 1, 4
179, beach, minecraft:beach, CREATURE, varietyaquatic:hermitcrab, 50, 1, 2
180, beach, minecraft:beach, CREATURE, uselessreptile:river_pikehorn, 5, 2, 6
181, beach, minecraft:beach, AMBIENT, minecraft:bat, 10, 8, 8
182, beach, minecraft:beach, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
183, beach, minecraft:beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
184, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:spider, 80, 4, 4
185, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie, 80, 4, 4
186, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
187, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:skeleton, 80, 4, 4
188, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:creeper, 80, 4, 4
189, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:slime, 80, 4, 4
190, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:enderman, 10, 1, 4
191, private, regions_unexplored:bioshroom_caves, MONSTER, minecraft:witch, 5, 1, 1
192, private, regions_unexplored:bioshroom_caves, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
193, private, regions_unexplored:bioshroom_caves, AMBIENT, minecraft:bat, 10, 8, 8
194, private, regions_unexplored:bioshroom_caves, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
195, private, regions_unexplored:bioshroom_caves, AXOLOTLS, minecraft:axolotl, 10, 4, 6
196, private, regions_unexplored:bioshroom_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
197, private, regions_unexplored:bioshroom_caves, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
198, forest, minecraft:birch_forest, MONSTER, minecraft:spider, 80, 4, 4
199, forest, minecraft:birch_forest, MONSTER, minecraft:zombie, 80, 4, 4
200, forest, minecraft:birch_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
201, forest, minecraft:birch_forest, MONSTER, minecraft:skeleton, 80, 4, 4
202, forest, minecraft:birch_forest, MONSTER, minecraft:creeper, 80, 4, 4
203, forest, minecraft:birch_forest, MONSTER, minecraft:slime, 80, 4, 4
204, forest, minecraft:birch_forest, MONSTER, minecraft:enderman, 10, 1, 4
205, forest, minecraft:birch_forest, MONSTER, minecraft:witch, 5, 1, 1
206, forest, minecraft:birch_forest, MONSTER, graveyard:ghoul, 25, 2, 5
207, forest, minecraft:birch_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
208, forest, minecraft:birch_forest, CREATURE, minecraft:sheep, 12, 4, 4
209, forest, minecraft:birch_forest, CREATURE, minecraft:pig, 10, 4, 4
210, forest, minecraft:birch_forest, CREATURE, minecraft:chicken, 10, 4, 4
211, forest, minecraft:birch_forest, CREATURE, minecraft:cow, 8, 4, 4
212, forest, minecraft:birch_forest, AMBIENT, minecraft:bat, 10, 8, 8
213, forest, minecraft:birch_forest, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
214, forest, minecraft:birch_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
215, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:zombified_piglin, 25, 4, 4
216, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:wither_skeleton, 20, 1, 4
217, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:enderman, 5, 1, 2
218, nether, regions_unexplored:blackstone_basin, MONSTER, minecraft:ghast, 3, 4, 4
219, nether, regions_unexplored:blackstone_basin, CREATURE, minecraft:strider, 60, 1, 2
220, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 8, 4, 4
221, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:spider, 80, 4, 4
222, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
223, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
224, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
225, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:creeper, 80, 4, 4
226, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:slime, 80, 4, 4
227, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:enderman, 10, 1, 4
228, forest, regions_unexplored:blackwood_forest, MONSTER, minecraft:witch, 5, 1, 1
229, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:ghoul, 25, 2, 5
230, forest, regions_unexplored:blackwood_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
231, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:sheep, 12, 4, 4
232, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:pig, 10, 4, 4
233, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:chicken, 10, 4, 4
234, forest, regions_unexplored:blackwood_forest, CREATURE, minecraft:cow, 8, 4, 4
235, forest, regions_unexplored:blackwood_forest, AMBIENT, minecraft:bat, 10, 8, 8
236, forest, regions_unexplored:blackwood_forest, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
237, forest, regions_unexplored:blackwood_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
238, forest, regions_unexplored:blackwood_forest, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
239, private, stellarity:blazing_dunes, MONSTER, minecraft:blaze, 30, 1, 2
240, private, stellarity:blazing_dunes, MONSTER, minecraft:skeleton, 16, 2, 2
241, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:spider, 80, 4, 4
242, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie, 80, 4, 4
243, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
244, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
245, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:creeper, 80, 4, 4
246, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:slime, 80, 4, 4
247, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:enderman, 10, 1, 4
248, forest, regions_unexplored:boreal_forest, MONSTER, minecraft:witch, 5, 1, 1
249, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:ghoul, 25, 2, 5
250, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:revenant, 25, 5, 8
251, forest, regions_unexplored:boreal_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
252, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:sheep, 12, 4, 4
253, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:pig, 10, 4, 4
254, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:chicken, 10, 4, 4
255, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:cow, 8, 4, 4
256, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:wolf, 8, 4, 4
257, forest, regions_unexplored:boreal_forest, CREATURE, minecraft:fox, 8, 2, 4
258, forest, regions_unexplored:boreal_forest, AMBIENT, minecraft:bat, 10, 8, 8
259, forest, regions_unexplored:boreal_forest, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
260, forest, regions_unexplored:boreal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
261, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:spider, 80, 4, 4
262, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
263, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
264, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
265, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
266, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:slime, 80, 4, 4
267, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:enderman, 10, 1, 4
268, beach, regions_unexplored:chalk_cliffs, MONSTER, minecraft:witch, 5, 1, 1
269, beach, regions_unexplored:chalk_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
270, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:sheep, 12, 4, 4
271, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:pig, 10, 4, 4
272, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:chicken, 10, 4, 4
273, beach, regions_unexplored:chalk_cliffs, CREATURE, minecraft:cow, 8, 4, 4
274, beach, regions_unexplored:chalk_cliffs, CREATURE, uselessreptile:river_pikehorn, 5, 2, 6
275, beach, regions_unexplored:chalk_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
276, beach, regions_unexplored:chalk_cliffs, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
277, beach, regions_unexplored:chalk_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
278, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:spider, 80, 4, 4
279, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:zombie, 80, 4, 4
280, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
281, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:skeleton, 80, 4, 4
282, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:creeper, 80, 4, 4
283, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:slime, 80, 4, 4
284, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:enderman, 10, 1, 4
285, extreme_hills, minecraft:cherry_grove, MONSTER, minecraft:witch, 5, 1, 1
286, extreme_hills, minecraft:cherry_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
287, extreme_hills, minecraft:cherry_grove, CREATURE, minecraft:pig, 5, 1, 2
288, extreme_hills, minecraft:cherry_grove, CREATURE, minecraft:rabbit, 5, 2, 6
289, extreme_hills, minecraft:cherry_grove, CREATURE, minecraft:sheep, 5, 2, 4
290, extreme_hills, minecraft:cherry_grove, AMBIENT, minecraft:bat, 10, 8, 8
291, extreme_hills, minecraft:cherry_grove, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
292, extreme_hills, minecraft:cherry_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
293, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:spider, 80, 4, 4
294, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:zombie, 80, 4, 4
295, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
296, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:skeleton, 80, 4, 4
297, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:creeper, 80, 4, 4
298, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:slime, 80, 4, 4
299, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:enderman, 10, 1, 4
300, forest, regions_unexplored:cherry_hills, MONSTER, minecraft:witch, 5, 1, 1
301, forest, regions_unexplored:cherry_hills, MONSTER, graveyard:ghoul, 25, 2, 5
302, forest, regions_unexplored:cherry_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
303, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:fox, 8, 2, 4
304, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:sheep, 12, 4, 4
305, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:pig, 10, 4, 4
306, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:chicken, 10, 4, 4
307, forest, regions_unexplored:cherry_hills, CREATURE, minecraft:cow, 8, 4, 4
308, forest, regions_unexplored:cherry_hills, AMBIENT, minecraft:bat, 10, 8, 8
309, forest, regions_unexplored:cherry_hills, AMBIENT, uselessreptile:moleclaw, 80, 1, 1
